17-05-2022_20-33-40 | Received virt pos: (0.000000,1.117600,0.000000)
17-05-2022_20-34-51 | Recommend Rotation: 0.250000
17-05-2022_20-34-51 | Received virt pos: (-0.391093,1.079411,1.114263)
17-05-2022_20-34-51 | Received real pos: (0.202460,1.113073,1.220690)
17-05-2022_20-34-51 | Recommend Rotation: 0.250000
17-05-2022_20-34-51 | Received virt pos: (-0.331105,1.085710,1.124524)
17-05-2022_20-34-51 | Received real pos: (0.282474,1.150139,1.229477)
17-05-2022_20-34-51 | Recommend Rotation: 0.250000
17-05-2022_20-34-51 | Received virt pos: (-0.288806,1.088948,1.132064)
17-05-2022_20-34-51 | Received real pos: (0.143843,1.122067,1.209186)
17-05-2022_20-34-51 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (-0.234425,1.091569,1.142413)
17-05-2022_20-34-52 | Received real pos: (0.321802,1.118377,1.248267)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (-0.184608,1.092918,1.153325)
17-05-2022_20-34-52 | Received real pos: (0.324943,1.106717,1.264937)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (-0.146747,1.093767,1.160929)
17-05-2022_20-34-52 | Received real pos: (0.240506,1.102451,1.238706)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (-0.093076,1.095969,1.171797)
17-05-2022_20-34-52 | Received real pos: (0.455902,1.118491,1.282960)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (-0.051922,1.097826,1.179953)
17-05-2022_20-34-52 | Received real pos: (0.369012,1.116821,1.263375)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.007664,1.100564,1.193455)
17-05-2022_20-34-52 | Received real pos: (0.617139,1.128569,1.331559)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.068676,1.096840,1.208286)
17-05-2022_20-34-52 | Received real pos: (0.692726,1.058750,1.359984)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.111049,1.090598,1.219701)
17-05-2022_20-34-52 | Received real pos: (0.544459,1.026752,1.336458)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.162660,1.082398,1.235838)
17-05-2022_20-34-52 | Received real pos: (0.690551,0.998526,1.400894)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.215431,1.078174,1.250431)
17-05-2022_20-34-52 | Received real pos: (0.755204,1.034969,1.399693)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.257119,1.081313,1.262223)
17-05-2022_20-34-52 | Received real pos: (0.683514,1.113420,1.382837)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.312687,1.081924,1.279466)
17-05-2022_20-34-52 | Received real pos: (0.881062,1.088173,1.455835)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.355569,1.082711,1.289884)
17-05-2022_20-34-52 | Received real pos: (0.794182,1.090761,1.396443)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.410171,1.082361,1.300438)
17-05-2022_20-34-52 | Received real pos: (0.968657,1.078781,1.408389)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.466759,1.080029,1.307407)
17-05-2022_20-34-52 | Received real pos: (1.045564,1.056177,1.378688)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.511714,1.078506,1.312528)
17-05-2022_20-34-52 | Received real pos: (0.971531,1.062928,1.364908)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.574373,1.072262,1.319753)
17-05-2022_20-34-52 | Received real pos: (1.215283,1.008396,1.393654)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.636892,1.065202,1.328371)
17-05-2022_20-34-52 | Received real pos: (1.276360,0.992989,1.416519)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.683691,1.057378,1.333845)
17-05-2022_20-34-52 | Received real pos: (1.162370,0.977352,1.389835)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.746245,1.048444,1.339163)
17-05-2022_20-34-52 | Received real pos: (1.386073,0.957063,1.393557)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.790057,1.042874,1.343477)
17-05-2022_20-34-52 | Received real pos: (1.238182,0.985901,1.387603)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.852183,1.042748,1.349152)
17-05-2022_20-34-52 | Received real pos: (1.487632,1.041459,1.407198)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-52 | Received virt pos: (0.910132,1.048175,1.350965)
17-05-2022_20-34-52 | Received real pos: (1.502853,1.103685,1.369510)
17-05-2022_20-34-52 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (0.953842,1.056055,1.354006)
17-05-2022_20-34-53 | Received real pos: (1.400931,1.136654,1.385111)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.010285,1.065547,1.358892)
17-05-2022_20-34-53 | Received real pos: (1.587605,1.162635,1.408867)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.060998,1.069807,1.366389)
17-05-2022_20-34-53 | Received real pos: (1.579710,1.113381,1.443072)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.098538,1.071239,1.373153)
17-05-2022_20-34-53 | Received real pos: (1.482513,1.085885,1.442337)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.151716,1.070106,1.381853)
17-05-2022_20-34-53 | Received real pos: (1.695641,1.058518,1.470840)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.193574,1.067277,1.390689)
17-05-2022_20-34-53 | Received real pos: (1.621714,1.038340,1.481067)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.248065,1.061034,1.401449)
17-05-2022_20-34-53 | Received real pos: (1.805421,0.997178,1.511506)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.302401,1.049617,1.413410)
17-05-2022_20-34-53 | Received real pos: (1.858171,0.932840,1.535752)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.343201,1.041570,1.424600)
17-05-2022_20-34-53 | Received real pos: (1.760521,0.959261,1.539056)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.395710,1.032441,1.440669)
17-05-2022_20-34-53 | Received real pos: (1.932793,0.939067,1.605028)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.447954,1.027608,1.457193)
17-05-2022_20-34-53 | Received real pos: (1.982327,0.978174,1.626208)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.487612,1.029044,1.468880)
17-05-2022_20-34-53 | Received real pos: (1.893249,1.043732,1.588420)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.543206,1.033280,1.483813)
17-05-2022_20-34-53 | Received real pos: (2.111843,1.076607,1.636554)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.581906,1.037710,1.492868)
17-05-2022_20-34-53 | Received real pos: (1.977745,1.083021,1.585485)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.631424,1.041665,1.503876)
17-05-2022_20-34-53 | Received real pos: (2.137914,1.082118,1.616470)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.680725,1.044463,1.516613)
17-05-2022_20-34-53 | Received real pos: (2.184996,1.073083,1.646893)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.720223,1.042864,1.526872)
17-05-2022_20-34-53 | Received real pos: (2.124224,1.026508,1.631806)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-53 | Received virt pos: (1.771092,1.036505,1.539322)
17-05-2022_20-34-53 | Received real pos: (2.291402,0.971463,1.666665)
17-05-2022_20-34-53 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (1.821937,1.026960,1.550832)
17-05-2022_20-34-54 | Received real pos: (2.341999,0.929330,1.668561)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (1.862133,1.020149,1.559285)
17-05-2022_20-34-54 | Received real pos: (2.273274,0.950483,1.645746)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (1.917702,1.012174,1.569387)
17-05-2022_20-34-54 | Received real pos: (2.486083,0.930603,1.672713)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (1.956668,1.006999,1.575721)
17-05-2022_20-34-54 | Received real pos: (2.355228,0.954067,1.640508)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (2.006399,1.001835,1.585365)
17-05-2022_20-34-54 | Received real pos: (2.515066,0.949015,1.684008)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (2.057174,1.010840,1.597767)
17-05-2022_20-34-54 | Received real pos: (2.576522,1.102948,1.724619)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (2.100791,1.009600,1.607504)
17-05-2022_20-34-54 | Received real pos: (2.546923,0.996917,1.707098)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (2.155529,1.012301,1.621065)
17-05-2022_20-34-54 | Received real pos: (2.715412,1.039927,1.759772)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (2.205907,1.015759,1.632595)
17-05-2022_20-34-54 | Received real pos: (2.721194,1.051129,1.750528)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (2.240687,1.016281,1.643704)
17-05-2022_20-34-54 | Received real pos: (2.596428,1.021620,1.757333)
17-05-2022_20-34-54 | Recommend Rotation: 0.250000
17-05-2022_20-34-54 | Received virt pos: (2.290228,1.019995,1.661882)
17-05-2022_20-34-54 | Received real pos: (2.796953,1.057983,1.847814)
17-05-2022_20-34-54 | Recommend Rotation: 0.199324
17-05-2022_20-34-54 | Received virt pos: (2.328058,1.019945,1.677147)
17-05-2022_20-34-54 | Received real pos: (2.715000,1.019434,1.833283)
17-05-2022_20-34-54 | Recommend Rotation: 0.179888
17-05-2022_20-34-54 | Received virt pos: (2.380879,1.018402,1.697527)
17-05-2022_20-34-54 | Received real pos: (2.921152,1.002619,1.905982)
17-05-2022_20-34-54 | Recommend Rotation: 0.172724
17-05-2022_20-34-54 | Received virt pos: (2.436392,1.010203,1.719015)
17-05-2022_20-34-54 | Received real pos: (3.004203,0.926341,1.938802)
17-05-2022_20-34-54 | Recommend Rotation: 0.162926
17-05-2022_20-34-54 | Received virt pos: (2.475049,1.003660,1.735354)
17-05-2022_20-34-54 | Received real pos: (2.870448,0.936735,1.902475)
17-05-2022_20-34-54 | Recommend Rotation: 0.149403
17-05-2022_20-34-54 | Received virt pos: (2.526663,0.998222,1.758827)
17-05-2022_20-34-54 | Received real pos: (3.054592,0.942602,1.998918)
17-05-2022_20-34-54 | Recommend Rotation: 0.111065
17-05-2022_20-34-54 | Received virt pos: (2.574918,0.991883,1.783115)
17-05-2022_20-34-54 | Received real pos: (3.068489,0.927039,2.031543)
17-05-2022_20-34-54 | Recommend Rotation: 0.076805
17-05-2022_20-34-54 | Received virt pos: (2.609941,0.996351,1.802174)
17-05-2022_20-34-54 | Received real pos: (2.968170,1.042057,1.997116)
17-05-2022_20-34-54 | Recommend Rotation: 0.057230
17-05-2022_20-34-54 | Received virt pos: (2.663653,1.003894,1.827004)
17-05-2022_20-34-54 | Received real pos: (3.213040,1.081045,2.080975)
17-05-2022_20-34-54 | Recommend Rotation: 0.097266
17-05-2022_20-34-54 | Received virt pos: (2.700860,1.008259,1.844003)
17-05-2022_20-34-54 | Received real pos: (3.081429,1.052907,2.017876)
17-05-2022_20-34-54 | Recommend Rotation: 0.110516
17-05-2022_20-34-54 | Received virt pos: (2.752460,1.014389,1.863856)
17-05-2022_20-34-54 | Received real pos: (3.280245,1.077089,2.066920)
17-05-2022_20-34-54 | Recommend Rotation: 0.147388
17-05-2022_20-34-54 | Received virt pos: (2.801354,1.015200,1.885180)
17-05-2022_20-34-54 | Received real pos: (3.301461,1.023495,2.103291)
17-05-2022_20-34-54 | Recommend Rotation: 0.107139
17-05-2022_20-34-55 | Received virt pos: (2.840404,1.015550,1.900519)
17-05-2022_20-34-55 | Received real pos: (3.239824,1.019130,2.057413)
17-05-2022_20-34-55 | Recommend Rotation: 0.144378
17-05-2022_20-34-55 | Received virt pos: (2.890652,1.011357,1.921158)
17-05-2022_20-34-55 | Received real pos: (3.404608,0.968469,2.132261)
17-05-2022_20-34-55 | Recommend Rotation: 0.115865
17-05-2022_20-34-55 | Received virt pos: (2.940315,1.003044,1.943385)
17-05-2022_20-34-55 | Received real pos: (3.448289,0.918016,2.170732)
17-05-2022_20-34-55 | Recommend Rotation: 0.084805
17-05-2022_20-34-55 | Received virt pos: (2.977906,0.993864,1.958881)
17-05-2022_20-34-55 | Received real pos: (3.362402,0.899969,2.117380)
17-05-2022_20-34-55 | Recommend Rotation: 0.117447
17-05-2022_20-34-55 | Received virt pos: (3.029746,0.982504,1.979124)
17-05-2022_20-34-55 | Received real pos: (3.559987,0.866305,2.186177)
17-05-2022_20-34-55 | Recommend Rotation: 0.116154
17-05-2022_20-34-55 | Received virt pos: (3.067165,0.974828,1.993299)
17-05-2022_20-34-55 | Received real pos: (3.449900,0.896320,2.138287)
17-05-2022_20-34-55 | Recommend Rotation: 0.135456
17-05-2022_20-34-55 | Received virt pos: (3.119351,0.973035,2.013103)
17-05-2022_20-34-55 | Received real pos: (3.653130,0.954696,2.215666)
17-05-2022_20-34-55 | Recommend Rotation: 0.118167
17-05-2022_20-34-55 | Received virt pos: (3.174482,0.975238,2.033983)
17-05-2022_20-34-55 | Received real pos: (3.738386,0.997769,2.247552)
17-05-2022_20-34-55 | Recommend Rotation: 0.112485
17-05-2022_20-34-55 | Received virt pos: (3.215692,0.980138,2.049146)
17-05-2022_20-34-55 | Received real pos: (3.637204,1.030252,2.204239)
17-05-2022_20-34-55 | Recommend Rotation: 0.130355
17-05-2022_20-34-55 | Received virt pos: (3.268536,0.984202,2.066644)
17-05-2022_20-34-55 | Received real pos: (3.809046,1.025779,2.245621)
17-05-2022_20-34-55 | Recommend Rotation: 0.143605
17-05-2022_20-34-55 | Received virt pos: (3.316610,0.987766,2.084168)
17-05-2022_20-34-55 | Received real pos: (3.808330,1.024215,2.263410)
17-05-2022_20-34-55 | Recommend Rotation: 0.117581
17-05-2022_20-34-55 | Received virt pos: (3.351320,0.989714,2.097253)
17-05-2022_20-34-55 | Received real pos: (3.706347,1.009637,2.231093)
17-05-2022_20-34-55 | Recommend Rotation: 0.116138
17-05-2022_20-34-55 | Received virt pos: (3.399252,0.993058,2.115969)
17-05-2022_20-34-55 | Received real pos: (3.889519,1.027268,2.307402)
17-05-2022_20-34-55 | Recommend Rotation: 0.090925
17-05-2022_20-34-55 | Received virt pos: (3.436581,0.992652,2.131294)
17-05-2022_20-34-55 | Received real pos: (3.818396,0.988494,2.288045)
17-05-2022_20-34-55 | Recommend Rotation: 0.080028
17-05-2022_20-34-55 | Received virt pos: (3.485979,0.989157,2.152587)
17-05-2022_20-34-55 | Received real pos: (3.991243,0.953408,2.370379)
17-05-2022_20-34-55 | Recommend Rotation: 0.050259
17-05-2022_20-34-55 | Received virt pos: (3.536777,0.980356,2.174858)
17-05-2022_20-34-55 | Received real pos: (4.056359,0.890337,2.402656)
17-05-2022_20-34-55 | Recommend Rotation: 0.037976
17-05-2022_20-34-55 | Received virt pos: (3.576188,0.971224,2.191533)
17-05-2022_20-34-55 | Received real pos: (3.979300,0.877824,2.362092)
17-05-2022_20-34-55 | Recommend Rotation: 0.054979
17-05-2022_20-34-55 | Received virt pos: (3.629242,0.961030,2.211368)
17-05-2022_20-34-55 | Received real pos: (4.171898,0.856753,2.414248)
17-05-2022_20-34-55 | Recommend Rotation: 0.076120
17-05-2022_20-34-55 | Received virt pos: (3.682048,0.961283,2.231176)
17-05-2022_20-34-55 | Received real pos: (4.222170,0.963871,2.433778)
17-05-2022_20-34-55 | Recommend Rotation: 0.074688
17-05-2022_20-34-55 | Received virt pos: (3.722305,0.963741,2.246364)
17-05-2022_20-34-55 | Received real pos: (4.134070,0.988881,2.401715)
17-05-2022_20-34-56 | Recommend Rotation: 0.081228
17-05-2022_20-34-56 | Received virt pos: (3.775829,0.967378,2.262315)
17-05-2022_20-34-56 | Received real pos: (4.323294,1.004589,2.425467)
17-05-2022_20-34-56 | Recommend Rotation: 0.128734
17-05-2022_20-34-56 | Received virt pos: (3.817803,0.974706,2.273473)
17-05-2022_20-34-56 | Received real pos: (4.247128,1.049659,2.387601)
17-05-2022_20-34-56 | Recommend Rotation: 0.164710
17-05-2022_20-34-56 | Received virt pos: (3.873402,0.986507,2.287091)
17-05-2022_20-34-56 | Received real pos: (4.442093,1.107206,2.426381)
17-05-2022_20-34-56 | Recommend Rotation: 0.165954
17-05-2022_20-34-56 | Received virt pos: (3.922809,0.993890,2.302101)
17-05-2022_20-34-56 | Received real pos: (4.428161,1.069411,2.455628)
17-05-2022_20-34-56 | Recommend Rotation: 0.116546
17-05-2022_20-34-56 | Received virt pos: (3.960751,0.994740,2.311535)
17-05-2022_20-34-56 | Received real pos: (4.348839,1.003431,2.408029)
17-05-2022_20-34-56 | Recommend Rotation: 0.167674
17-05-2022_20-34-56 | Received virt pos: (4.007247,0.986356,2.323615)
17-05-2022_20-34-56 | Received real pos: (4.482826,0.900607,2.447176)
17-05-2022_20-34-56 | Recommend Rotation: 0.140129
17-05-2022_20-34-56 | Received virt pos: (4.056579,0.975501,2.334543)
17-05-2022_20-34-56 | Received real pos: (4.561168,0.864465,2.446318)
17-05-2022_20-34-56 | Recommend Rotation: 0.163218
17-05-2022_20-34-56 | Received virt pos: (4.096869,0.967809,2.342068)
17-05-2022_20-34-56 | Received real pos: (4.508970,0.889136,2.419036)
17-05-2022_20-34-56 | Recommend Rotation: 0.200482
17-05-2022_20-34-56 | Received virt pos: (4.154023,0.961021,2.353452)
17-05-2022_20-34-56 | Received real pos: (4.738619,0.891594,2.469892)
17-05-2022_20-34-56 | Recommend Rotation: 0.164788
17-05-2022_20-34-56 | Received virt pos: (4.197041,0.958288,2.360267)
17-05-2022_20-34-56 | Received real pos: (4.637045,0.930332,2.429973)
17-05-2022_20-34-56 | Recommend Rotation: 0.213690
17-05-2022_20-34-56 | Received virt pos: (4.254750,0.965859,2.369585)
17-05-2022_20-34-56 | Received real pos: (4.845018,1.043297,2.464894)
17-05-2022_20-34-56 | Recommend Rotation: 0.195027
17-05-2022_20-34-56 | Received virt pos: (4.308439,0.975640,2.376298)
17-05-2022_20-34-56 | Received real pos: (4.857591,1.075688,2.444960)
17-05-2022_20-34-56 | Recommend Rotation: 0.228047
17-05-2022_20-34-56 | Received virt pos: (4.347071,0.982434,2.383295)
17-05-2022_20-34-56 | Received real pos: (4.742219,1.051917,2.454864)
17-05-2022_20-34-56 | Recommend Rotation: 0.188159
17-05-2022_20-34-56 | Received virt pos: (4.396816,0.990228,2.393025)
17-05-2022_20-34-56 | Received real pos: (4.905624,1.069949,2.492546)
17-05-2022_20-34-56 | Recommend Rotation: 0.160383
17-05-2022_20-34-56 | Received virt pos: (4.429362,0.994128,2.400054)
17-05-2022_20-34-56 | Received real pos: (4.762256,1.034023,2.471950)
17-05-2022_20-34-56 | Recommend Rotation: 0.153725
17-05-2022_20-34-56 | Received virt pos: (4.475594,0.996496,2.410081)
17-05-2022_20-34-56 | Received real pos: (4.948476,1.020717,2.512640)
17-05-2022_20-34-56 | Recommend Rotation: 0.134374
17-05-2022_20-34-56 | Received virt pos: (4.522981,0.997503,2.420952)
17-05-2022_20-34-56 | Received real pos: (5.007676,1.007801,2.532147)
17-05-2022_20-34-56 | Recommend Rotation: 0.117060
